ID,Married,Gender,Age,Graduate,Profession,Years_of_Working,Spending_Score,Family_Members,Category,Class(Target)
6603,0,0.0,53,1.0,Artist,0.0,Average,3.0,Cat_6,C
6604,0,1.0,21,0.0,Healthcare,9.0,Low,7.0,Cat_4,B
6605,0,0.0,58,1.0,Homemaker,1.0,Low,4.0,Cat_6,A
6606,1,1.0,18,1.0,Healthcare,1.0,Low,2.0,Cat_6,B
6607,0,0.0,38,1.0,Artist,8.0,Low,1.0,Cat_6,B
6608,0,1.0,40,1.0,Artist,,Low,1.0,Cat_2,C
6609,1,0.0,38,0.0,Marketing,0.0,High,4.0,Cat_7,C
6610,1,0.0,70,1.0,Lawyer,,High,2.0,Cat_6,B
6611,0,1.0,21,1.0,Healthcare,0.0,Low,5.0,Cat_2,B
6612,0,0.0,57,0.0,Engineer,0.0,Low,1.0,Cat_6,C
6613,1,0.0,82,0.0,Lawyer,1.0,High,2.0,Cat_6,D
6614,1,0.0,45,1.0,Executive,0.0,High,4.0,Cat_6,C
6615,0,1.0,23,0.0,Healthcare,4.0,Low,7.0,Cat_3,B
6616,1,0.0,55,0.0,Artist,0.0,Low,2.0,Cat_6,C
6617,1,1.0,20,0.0,Healthcare,1.0,Low,5.0,Cat_3,B
6618,1,1.0,33,1.0,Entertainment,0.0,Low,4.0,Cat_6,A
6619,1,1.0,28,1.0,Healthcare,1.0,Low,3.0,Cat_6,B
6620,0,1.0,29,1.0,Artist,8.0,Low,1.0,Cat_6,C
6621,1,1.0,28,0.0,Artist,0.0,Low,2.0,Cat_6,D
6622,1,0.0,52,1.0,Executive,0.0,High,4.0,Cat_6,A
6623,1,0.0,39,0.0,Executive,,High,4.0,Cat_6,C
6624,1,0.0,35,0.0,Executive,1.0,High,3.0,Cat_6,A
6625,0,1.0,35,1.0,Healthcare,9.0,Low,2.0,Cat_6,B
6626,0,0.0,77,0.0,Lawyer,0.0,High,2.0,Cat_6,D
6627,1,1.0,33,1.0,Entertainment,9.0,Low,6.0,Cat_6,B
6628,1,0.0,55,1.0,Artist,0.0,Average,3.0,Cat_6,A
6629,0,0.0,36,1.0,Entertainment,0.0,Low,2.0,Cat_3,D
6630,1,0.0,46,0.0,Artist,1.0,Low,4.0,Cat_6,C
6631,1,0.0,39,1.0,Artist,0.0,Low,1.0,Cat_6,A
6632,1,1.0,25,1.0,Doctor,1.0,Low,2.0,Cat_3,A
6633,1,0.0,35,1.0,Healthcare,6.0,Average,2.0,Cat_6,D
6634,1,0.0,43,0.0,Artist,0.0,Average,2.0,Cat_3,C
6635,0,0.0,32,0.0,Doctor,,High,6.0,Cat_4,C
6636,1,0.0,30,1.0,Healthcare,0.0,Low,4.0,Cat_6,D
6637,0,1.0,32,0.0,Entertainment,0.0,Low,2.0,Cat_2,D
6638,1,1.0,32,0.0,Healthcare,0.0,Low,3.0,Cat_2,D
6639,0,0.0,75,1.0,Lawyer,1.0,High,2.0,Cat_6,C
6640,1,0.0,29,0.0,Doctor,,High,2.0,Cat_3,C
6641,0,1.0,27,1.0,Doctor,14.0,Low,8.0,Cat_6,A
6642,1,1.0,29,0.0,Entertainment,1.0,Low,5.0,Cat_6,B
6643,1,0.0,51,1.0,Doctor,,Low,3.0,Cat_6,D
6644,0,1.0,32,1.0,Healthcare,0.0,Low,3.0,Cat_4,D
6645,1,0.0,69,1.0,Artist,0.0,Low,1.0,Cat_3,D
6646,1,0.0,25,1.0,Executive,8.0,High,2.0,Cat_6,D
6647,1,0.0,52,0.0,Engineer,0.0,Average,6.0,Cat_4,C
6648,1,0.0,63,1.0,Artist,8.0,Low,1.0,Cat_6,D
6649,1,1.0,31,0.0,Engineer,8.0,Low,2.0,Cat_3,B
6650,0,0.0,49,0.0,Marketing,0.0,Low,1.0,Cat_5,B
6651,1,0.0,70,1.0,Lawyer,0.0,High,3.0,Cat_6,D
6652,1,0.0,69,0.0,Lawyer,0.0,Low,3.0,Cat_6,A
6653,1,0.0,35,1.0,Doctor,1.0,Low,,Cat_4,B
6654,1,1.0,62,0.0,Healthcare,8.0,Low,1.0,Cat_3,A
6655,1,0.0,66,1.0,Lawyer,0.0,Low,1.0,Cat_6,B
6656,1,0.0,52,1.0,Entertainment,0.0,Low,4.0,Cat_4,C
6657,1,1.0,19,0.0,Healthcare,1.0,Low,4.0,Cat_6,B
6658,1,1.0,31,1.0,Artist,5.0,Low,2.0,Cat_6,C
6659,1,1.0,36,0.0,Marketing,0.0,Low,1.0,Cat_6,B
6660,0,0.0,41,1.0,Marketing,9.0,Low,3.0,Cat_6,C
6661,1,1.0,26,1.0,Marketing,10.0,Low,1.0,Cat_6,B
6662,1,1.0,26,0.0,Doctor,4.0,Low,,Cat_6,B
6663,0,1.0,21,0.0,Healthcare,1.0,Low,4.0,Cat_2,B
6664,0,0.0,73,0.0,Artist,1.0,High,2.0,Cat_6,A
6665,1,0.0,37,0.0,Artist,1.0,Low,5.0,Cat_3,A
6666,1,0.0,55,0.0,Lawyer,1.0,High,3.0,Cat_6,A
6667,1,0.0,47,1.0,Doctor,0.0,High,5.0,Cat_4,A
6668,0,1.0,18,,Healthcare,0.0,Low,3.0,Cat_3,B
6669,1,0.0,69,0.0,Executive,1.0,High,3.0,Cat_6,C
6670,0,1.0,59,1.0,Artist,0.0,Low,1.0,Cat_6,A
6671,1,0.0,62,1.0,Executive,1.0,High,3.0,Cat_6,A
6672,0,1.0,39,1.0,Engineer,1.0,Low,1.0,Cat_6,D
6673,1,1.0,31,0.0,Marketing,0.0,Low,4.0,Cat_3,B
6674,1,1.0,47,0.0,Lawyer,,Low,2.0,Cat_6,B
6675,1,0.0,50,1.0,Artist,0.0,Average,2.0,Cat_6,D
6676,0,0.0,49,1.0,Homemaker,8.0,Average,2.0,Cat_6,A
6677,1,1.0,21,0.0,Doctor,0.0,Low,5.0,Cat_7,B
6678,0,1.0,18,0.0,Healthcare,0.0,Low,5.0,Cat_4,B
6679,0,0.0,56,0.0,Engineer,1.0,Average,5.0,Cat_6,C
6680,1,0.0,37,1.0,Entertainment,0.0,Average,2.0,Cat_6,C
6681,0,1.0,38,1.0,Artist,1.0,Low,2.0,Cat_6,A
6682,1,1.0,57,1.0,Entertainment,4.0,Low,1.0,,D
6683,1,0.0,40,1.0,Marketing,0.0,Low,2.0,Cat_6,C
6684,1,1.0,21,0.0,Healthcare,4.0,Low,4.0,Cat_6,B
6685,1,1.0,31,1.0,Marketing,1.0,Low,2.0,Cat_3,C
6686,1,0.0,83,0.0,Executive,1.0,High,2.0,Cat_6,B
6687,1,0.0,82,1.0,Lawyer,0.0,Low,1.0,Cat_6,C
6688,1,1.0,28,1.0,Artist,8.0,Low,3.0,Cat_6,A
6689,1,1.0,18,0.0,Healthcare,,Low,3.0,Cat_3,B
6690,0,0.0,41,0.0,Marketing,5.0,Average,3.0,Cat_6,D
6691,0,1.0,28,1.0,Marketing,9.0,Low,1.0,Cat_6,C
6692,1,0.0,71,0.0,Doctor,0.0,Average,3.0,Cat_6,B
6693,0,0.0,31,1.0,Entertainment,1.0,Low,1.0,Cat_6,D
6694,1,1.0,31,0.0,Healthcare,2.0,Low,5.0,Cat_2,D
6695,0,0.0,73,1.0,Artist,,Average,3.0,Cat_3,A
6696,0,0.0,51,1.0,Artist,6.0,Average,5.0,Cat_6,A
6697,1,0.0,53,1.0,Artist,0.0,High,7.0,Cat_4,B
6698,1,1.0,25,0.0,Entertainment,7.0,Low,4.0,Cat_6,C
6699,0,1.0,32,1.0,Marketing,0.0,Low,3.0,Cat_2,C
6700,0,,59,1.0,Artist,9.0,Average,2.0,Cat_6,A
6701,0,1.0,33,0.0,Engineer,0.0,Low,5.0,Cat_3,B
6702,0,1.0,32,1.0,Doctor,0.0,Low,5.0,Cat_6,B
6703,0,0.0,61,1.0,Artist,,Low,2.0,Cat_6,A
6704,0,0.0,45,1.0,Artist,9.0,Low,2.0,Cat_6,A
6705,0,1.0,32,1.0,Artist,,Low,7.0,Cat_6,D
6706,1,0.0,46,0.0,Entertainment,0.0,Average,3.0,Cat_6,D
6707,0,1.0,28,1.0,Engineer,0.0,Low,3.0,Cat_6,B
6708,0,1.0,36,1.0,Artist,9.0,Low,2.0,Cat_6,D
6709,0,1.0,20,0.0,Entertainment,1.0,Low,5.0,Cat_2,C
6710,0,0.0,50,1.0,Artist,1.0,Average,4.0,Cat_6,A
6711,1,0.0,63,1.0,Entertainment,,Average,3.0,Cat_6,A
6712,0,1.0,25,1.0,Entertainment,5.0,Low,1.0,Cat_6,B
6713,0,1.0,29,1.0,Artist,8.0,Low,1.0,Cat_6,D
6714,0,1.0,26,0.0,Engineer,1.0,Low,6.0,Cat_6,D
6715,0,1.0,37,1.0,Doctor,5.0,Low,1.0,Cat_2,C
6716,0,1.0,26,1.0,Homemaker,9.0,Low,1.0,Cat_2,B
6717,1,0.0,40,1.0,Artist,0.0,Average,4.0,Cat_6,C
6718,1,0.0,61,1.0,Executive,0.0,High,2.0,Cat_6,A
6719,0,1.0,27,1.0,Healthcare,,Low,,Cat_6,B
6720,1,1.0,33,0.0,Entertainment,14.0,Low,1.0,Cat_6,B
6721,0,0.0,37,1.0,Artist,5.0,Average,3.0,Cat_6,C
6722,0,0.0,46,1.0,Artist,3.0,High,3.0,Cat_4,C
6723,0,0.0,68,0.0,Lawyer,1.0,Low,2.0,Cat_4,C
6724,1,0.0,62,0.0,Entertainment,8.0,Low,2.0,Cat_3,C
6725,1,1.0,32,1.0,Doctor,0.0,Low,4.0,Cat_6,D
6726,0,0.0,61,1.0,Artist,0.0,Average,3.0,,A
6727,1,0.0,66,1.0,Lawyer,0.0,Low,1.0,Cat_6,A
6728,1,0.0,39,0.0,Doctor,1.0,High,2.0,Cat_6,D
6729,0,,72,1.0,Lawyer,4.0,High,,Cat_6,B
6730,1,0.0,61,1.0,Artist,0.0,Average,2.0,Cat_6,A
6731,1,1.0,21,0.0,Healthcare,1.0,Low,4.0,Cat_3,B
6732,1,0.0,65,1.0,Lawyer,11.0,High,2.0,Cat_6,A
6733,0,0.0,45,1.0,Doctor,0.0,Low,1.0,Cat_4,C
6734,0,0.0,26,0.0,Healthcare,,High,2.0,Cat_7,B
6735,1,0.0,29,1.0,Healthcare,1.0,Average,2.0,Cat_6,D
6736,1,1.0,49,0.0,Healthcare,,Low,1.0,Cat_6,B
6737,1,0.0,66,1.0,Artist,1.0,High,2.0,Cat_6,A
6738,0,0.0,89,0.0,Lawyer,0.0,High,2.0,Cat_6,D
6739,1,1.0,25,1.0,Healthcare,,Low,,Cat_6,B
6740,1,1.0,22,0.0,Healthcare,4.0,Low,4.0,Cat_6,C
6741,1,0.0,86,1.0,Lawyer,1.0,High,2.0,Cat_6,D
6742,1,1.0,31,0.0,Healthcare,0.0,Low,5.0,Cat_4,A
6743,0,1.0,25,1.0,Healthcare,1.0,Low,5.0,Cat_6,B
6744,1,0.0,32,0.0,Entertainment,2.0,Low,2.0,Cat_3,D
6745,1,1.0,43,1.0,Artist,1.0,Low,1.0,Cat_6,A
6746,0,0.0,39,0.0,Artist,,Average,2.0,Cat_6,D
6747,1,0.0,39,0.0,Entertainment,1.0,Average,4.0,Cat_4,D
6748,1,0.0,50,1.0,Executive,,High,6.0,Cat_6,A
6749,0,1.0,25,0.0,Doctor,0.0,Low,4.0,Cat_6,B
6750,1,1.0,41,1.0,Doctor,1.0,Low,1.0,Cat_2,C
6751,1,0.0,42,1.0,Artist,0.0,Low,3.0,Cat_4,D
6752,0,1.0,39,1.0,Artist,7.0,Low,1.0,Cat_6,C
6753,0,1.0,40,1.0,Engineer,1.0,Low,1.0,Cat_4,A
6754,0,1.0,30,1.0,Engineer,3.0,Low,3.0,Cat_6,B
6755,1,0.0,61,1.0,Entertainment,2.0,Average,4.0,Cat_6,A
6756,1,0.0,55,1.0,Artist,4.0,Average,4.0,Cat_6,D
6757,1,0.0,76,0.0,Executive,1.0,High,2.0,Cat_6,D
6758,1,1.0,23,0.0,Healthcare,1.0,Low,4.0,Cat_6,B
6759,1,1.0,43,1.0,Artist,,Low,1.0,Cat_6,A
6760,0,0.0,69,1.0,Artist,1.0,High,2.0,Cat_6,C
6761,1,0.0,41,1.0,Entertainment,2.0,Average,2.0,Cat_6,D
6762,1,1.0,36,1.0,Artist,8.0,Low,1.0,Cat_6,C
6763,1,1.0,43,1.0,Doctor,0.0,Low,,Cat_6,B
6764,0,1.0,29,1.0,Healthcare,0.0,Low,4.0,Cat_4,C
6765,1,0.0,39,1.0,Executive,5.0,High,3.0,Cat_6,A
6766,1,0.0,46,1.0,Artist,4.0,Average,2.0,Cat_6,C
6767,0,1.0,49,1.0,Artist,1.0,Low,1.0,Cat_3,A
6768,0,1.0,32,1.0,Doctor,5.0,Low,3.0,Cat_4,D
6769,1,1.0,31,0.0,Healthcare,0.0,Low,4.0,Cat_4,C
6770,0,0.0,62,1.0,Doctor,4.0,Average,3.0,Cat_6,C
6771,0,0.0,87,1.0,Lawyer,1.0,High,2.0,Cat_6,D
6772,1,1.0,30,0.0,Healthcare,8.0,Low,3.0,Cat_6,D
6773,0,0.0,75,1.0,Artist,1.0,High,2.0,Cat_6,A
6774,1,0.0,73,0.0,Executive,0.0,High,2.0,Cat_6,A
6775,1,1.0,28,0.0,Marketing,0.0,Low,1.0,Cat_3,B
6776,1,0.0,60,0.0,Entertainment,,Low,2.0,Cat_3,D
6777,1,0.0,73,1.0,Entertainment,5.0,Low,1.0,Cat_4,D
6778,1,0.0,38,1.0,Engineer,1.0,Average,3.0,Cat_4,D
6779,1,0.0,39,0.0,Executive,,High,4.0,Cat_3,B
6780,1,1.0,32,1.0,Engineer,6.0,Low,1.0,Cat_6,B
6781,0,0.0,68,0.0,Lawyer,,Average,2.0,Cat_6,B
6782,0,0.0,52,1.0,Artist,2.0,Low,2.0,Cat_6,A
6783,0,1.0,30,0.0,Engineer,0.0,Low,4.0,Cat_4,D
6784,1,0.0,43,0.0,Artist,4.0,Average,2.0,Cat_6,A
6785,1,0.0,88,0.0,Lawyer,1.0,Low,1.0,,B
6786,1,0.0,22,0.0,Executive,0.0,High,4.0,Cat_6,D
6787,1,1.0,21,0.0,Healthcare,1.0,Low,3.0,Cat_6,B
6788,1,0.0,41,0.0,Executive,1.0,High,2.0,Cat_4,C
6789,1,0.0,42,1.0,Artist,0.0,Average,2.0,Cat_6,D
6790,0,0.0,53,0.0,Artist,1.0,High,4.0,Cat_6,D
6791,1,0.0,41,1.0,Artist,2.0,Low,2.0,Cat_6,C
6792,0,0.0,41,1.0,Homemaker,,Average,4.0,Cat_2,A
6793,0,0.0,39,1.0,Homemaker,,High,2.0,Cat_6,D
6794,0,,52,0.0,Engineer,9.0,Average,4.0,Cat_4,B
6795,0,0.0,79,0.0,Engineer,0.0,High,2.0,Cat_4,D
6796,1,0.0,51,1.0,Entertainment,3.0,Low,3.0,Cat_6,A
6797,0,1.0,63,1.0,Doctor,0.0,Low,2.0,Cat_6,C
6798,0,0.0,40,1.0,Artist,1.0,Average,2.0,Cat_4,D
6799,1,0.0,48,1.0,Executive,0.0,High,4.0,Cat_6,A
6800,0,1.0,30,1.0,Engineer,3.0,Low,1.0,Cat_4,D
6801,0,0.0,49,1.0,Engineer,1.0,Average,2.0,Cat_6,D
6802,1,0.0,80,1.0,Lawyer,2.0,Low,1.0,Cat_6,D
6803,1,1.0,42,1.0,Artist,,Low,1.0,Cat_6,D
6804,1,0.0,47,1.0,Healthcare,1.0,Low,2.0,Cat_4,B
6805,1,1.0,32,0.0,Entertainment,9.0,Low,4.0,Cat_6,D
6806,0,1.0,39,1.0,Entertainment,1.0,Low,2.0,Cat_4,D
6807,0,0.0,62,1.0,Artist,0.0,High,2.0,Cat_6,A
6808,1,0.0,42,1.0,Artist,6.0,Low,3.0,Cat_6,D
6809,1,0.0,57,1.0,Executive,7.0,High,2.0,Cat_4,A
6810,0,0.0,31,1.0,Artist,0.0,Average,2.0,Cat_4,D
6811,0,1.0,62,1.0,Engineer,0.0,Low,1.0,Cat_6,C
6812,0,1.0,32,0.0,Healthcare,1.0,Low,,Cat_6,A
6813,0,1.0,23,0.0,Healthcare,3.0,Low,5.0,Cat_6,B
6814,1,0.0,60,0.0,Lawyer,1.0,High,3.0,Cat_6,B
6815,1,1.0,30,1.0,Artist,2.0,Low,2.0,Cat_6,D
6816,1,0.0,86,1.0,Lawyer,,Low,2.0,Cat_6,D
6817,1,0.0,56,1.0,Artist,0.0,Average,3.0,Cat_6,C
6818,0,0.0,48,0.0,Marketing,0.0,Average,2.0,Cat_4,B
6819,0,1.0,19,0.0,Healthcare,0.0,Low,4.0,Cat_3,B
6820,1,1.0,23,0.0,Healthcare,1.0,Low,4.0,Cat_6,B
6821,1,0.0,52,1.0,Entertainment,1.0,Average,4.0,Cat_6,D
6822,1,0.0,42,1.0,Artist,1.0,Low,4.0,Cat_4,C
6823,0,1.0,29,0.0,Healthcare,1.0,Low,3.0,Cat_6,C
6824,1,0.0,59,1.0,Entertainment,1.0,Average,2.0,Cat_6,A
6825,0,1.0,25,0.0,Healthcare,8.0,Low,,,D
6826,0,0.0,66,0.0,Engineer,0.0,Average,2.0,Cat_4,D
6827,1,1.0,20,0.0,Healthcare,1.0,Low,5.0,Cat_4,B
6828,1,1.0,33,0.0,Engineer,0.0,Low,4.0,Cat_1,B
6829,0,0.0,37,0.0,Engineer,,Average,9.0,Cat_4,D
6830,0,0.0,35,0.0,Engineer,2.0,Average,6.0,Cat_2,C
6831,0,0.0,36,1.0,Artist,0.0,Average,4.0,Cat_4,B
6832,0,1.0,26,0.0,Engineer,,Low,4.0,Cat_6,C
6833,1,0.0,72,0.0,Entertainment,2.0,Average,2.0,Cat_6,A
6834,0,1.0,20,0.0,Doctor,,Low,4.0,Cat_6,A
6835,1,1.0,22,,Healthcare,1.0,Low,5.0,Cat_3,B
6836,1,0.0,61,1.0,Entertainment,6.0,Average,2.0,Cat_6,D
6837,1,0.0,70,0.0,Artist,1.0,Average,2.0,Cat_6,A
6838,0,1.0,43,1.0,Artist,0.0,Low,3.0,Cat_6,D
6839,1,1.0,25,1.0,Doctor,1.0,Low,3.0,Cat_6,D
6840,0,1.0,61,1.0,Entertainment,3.0,Low,1.0,Cat_6,D
6841,0,0.0,26,0.0,Lawyer,0.0,Low,9.0,Cat_7,A
6842,0,0.0,46,1.0,Artist,0.0,Average,2.0,Cat_1,A
6843,1,0.0,37,1.0,Artist,0.0,Low,2.0,Cat_6,A
6844,1,0.0,46,1.0,Entertainment,,Low,4.0,Cat_6,D
6845,0,1.0,46,1.0,Artist,1.0,Low,1.0,Cat_3,C
6846,1,0.0,67,1.0,Doctor,1.0,Average,2.0,Cat_6,C
6847,0,0.0,88,0.0,Lawyer,,Low,,,C
6848,0,1.0,32,0.0,Doctor,1.0,Low,4.0,Cat_6,D
6849,1,0.0,67,0.0,Entertainment,5.0,Average,4.0,Cat_4,D
6850,1,1.0,28,0.0,Doctor,0.0,Low,4.0,Cat_3,B
6851,1,1.0,19,0.0,Healthcare,7.0,Low,2.0,Cat_6,B
6852,0,1.0,42,0.0,Doctor,8.0,Low,1.0,Cat_3,D
6853,0,0.0,68,1.0,Lawyer,0.0,Low,1.0,Cat_6,A
6854,0,1.0,39,1.0,Artist,0.0,Low,1.0,Cat_6,D
6855,1,1.0,20,0.0,Healthcare,7.0,Low,4.0,Cat_2,B
6856,1,1.0,28,1.0,Healthcare,0.0,Low,4.0,Cat_6,B
6857,0,1.0,32,0.0,Entertainment,1.0,Low,3.0,Cat_6,D
6858,0,,41,0.0,Engineer,0.0,Low,4.0,Cat_3,D
6859,1,1.0,59,0.0,Entertainment,0.0,Low,3.0,Cat_6,C
6860,1,1.0,20,0.0,Healthcare,,Low,4.0,Cat_6,B
6861,1,1.0,19,0.0,Healthcare,,Low,,Cat_6,B
6862,1,0.0,66,0.0,Executive,0.0,Average,2.0,Cat_6,A
6863,1,0.0,84,1.0,Lawyer,,Low,2.0,Cat_2,A
6864,1,0.0,37,1.0,Healthcare,0.0,Low,1.0,Cat_6,B
6865,1,1.0,20,0.0,Healthcare,7.0,Low,3.0,Cat_6,B
6866,1,0.0,46,1.0,Executive,0.0,High,4.0,Cat_6,A
6867,1,0.0,51,0.0,Artist,0.0,Low,4.0,Cat_1,A
6868,1,0.0,53,0.0,Executive,0.0,High,2.0,Cat_6,C
6869,0,1.0,32,1.0,Engineer,,Low,9.0,Cat_4,B
6870,1,1.0,20,0.0,Doctor,0.0,Low,6.0,Cat_4,C
6871,0,1.0,19,0.0,Healthcare,0.0,Low,4.0,Cat_6,C
6872,0,0.0,85,1.0,Artist,1.0,Low,,Cat_6,D
6873,1,0.0,25,1.0,Healthcare,9.0,Low,2.0,Cat_6,A
6874,1,0.0,40,1.0,Artist,3.0,High,3.0,Cat_6,D
6875,1,1.0,31,0.0,Healthcare,,Low,4.0,Cat_6,C
6876,1,1.0,32,1.0,Healthcare,1.0,Low,3.0,Cat_6,D
6877,0,0.0,43,0.0,Engineer,0.0,Average,2.0,Cat_4,D
6878,0,0.0,47,1.0,Artist,1.0,Average,3.0,Cat_6,A
6879,0,1.0,25,0.0,Homemaker,1.0,Low,1.0,Cat_2,B
6880,0,1.0,38,1.0,Artist,7.0,Low,2.0,Cat_6,C
6881,0,1.0,32,0.0,Healthcare,,Low,3.0,Cat_4,B
6882,0,0.0,47,0.0,Engineer,8.0,Average,,Cat_4,D
6883,1,0.0,59,1.0,Artist,3.0,Average,2.0,Cat_6,C
6884,0,,18,0.0,Healthcare,1.0,Average,3.0,Cat_7,B
6885,0,1.0,25,0.0,Healthcare,14.0,Low,3.0,Cat_6,B
6886,0,0.0,38,1.0,Artist,8.0,Low,1.0,Cat_6,D
6887,0,1.0,36,1.0,Artist,0.0,Low,1.0,Cat_2,C
6888,1,1.0,43,1.0,Entertainment,0.0,Low,5.0,Cat_2,D
6889,1,0.0,29,1.0,Artist,1.0,Low,4.0,Cat_6,D
6890,1,1.0,25,1.0,Healthcare,1.0,Low,4.0,Cat_4,C
6891,0,1.0,21,0.0,Healthcare,1.0,Low,3.0,Cat_3,B
6892,0,0.0,40,0.0,Entertainment,0.0,Low,4.0,Cat_4,B
6893,0,0.0,38,0.0,Artist,1.0,Low,1.0,Cat_6,C
6894,0,0.0,68,1.0,Artist,1.0,High,2.0,Cat_6,A
6895,0,1.0,82,0.0,Lawyer,0.0,Low,3.0,Cat_6,B
6896,0,0.0,71,1.0,Lawyer,2.0,Low,6.0,Cat_1,D
6897,1,1.0,32,1.0,Healthcare,4.0,Low,,Cat_2,B
6898,0,0.0,66,1.0,Artist,0.0,High,3.0,Cat_6,C
6899,0,0.0,83,0.0,Lawyer,1.0,High,2.0,Cat_6,D
6900,0,1.0,33,0.0,Engineer,1.0,Low,3.0,Cat_6,A
6901,1,1.0,25,1.0,Healthcare,1.0,Low,3.0,Cat_6,A
6902,0,,29,1.0,Homemaker,0.0,High,4.0,Cat_2,C
6903,0,0.0,53,0.0,Entertainment,9.0,High,2.0,Cat_6,D
6904,0,1.0,43,1.0,Engineer,3.0,Low,2.0,Cat_4,D
6905,0,0.0,39,0.0,Doctor,1.0,Average,4.0,Cat_4,A
6906,1,1.0,18,0.0,Healthcare,0.0,Low,4.0,Cat_4,B
6907,1,0.0,50,1.0,Doctor,0.0,Average,3.0,Cat_2,C
6908,0,1.0,42,1.0,Artist,8.0,Low,2.0,Cat_6,C
6909,1,1.0,30,1.0,Artist,1.0,Low,3.0,Cat_6,A
6910,0,1.0,29,0.0,Healthcare,,Low,,,D
6911,0,0.0,41,1.0,Artist,0.0,Low,3.0,Cat_6,D
6912,1,0.0,71,1.0,Lawyer,0.0,Average,2.0,Cat_6,A
6913,0,0.0,73,1.0,Artist,0.0,Low,2.0,Cat_6,A
6914,1,0.0,60,0.0,Entertainment,1.0,Average,2.0,Cat_6,A
6915,1,0.0,28,0.0,Healthcare,0.0,Average,5.0,Cat_4,D
6916,1,0.0,47,0.0,Entertainment,0.0,Average,4.0,Cat_6,A
6917,1,0.0,37,1.0,Entertainment,8.0,Average,2.0,Cat_6,C
6918,1,0.0,53,1.0,Artist,0.0,Average,4.0,Cat_6,C
6919,1,1.0,25,0.0,Healthcare,4.0,Low,5.0,Cat_6,B
6920,0,0.0,41,0.0,Engineer,0.0,Average,4.0,Cat_6,D
6921,1,0.0,61,1.0,Artist,0.0,Low,,Cat_6,D
6922,0,1.0,25,0.0,Doctor,3.0,Low,4.0,Cat_3,A
6923,1,0.0,53,1.0,Artist,0.0,High,4.0,Cat_6,A
6924,1,0.0,48,1.0,Entertainment,9.0,Low,1.0,Cat_6,B
6925,0,0.0,89,0.0,Lawyer,1.0,High,2.0,Cat_6,D
6926,1,,39,0.0,Executive,,Average,3.0,Cat_3,D
6927,1,1.0,31,0.0,Artist,0.0,Low,7.0,Cat_2,A
6928,0,0.0,37,1.0,Entertainment,0.0,Average,2.0,Cat_1,C
6929,1,0.0,52,1.0,Artist,3.0,Average,4.0,Cat_6,A
6930,1,1.0,32,1.0,Marketing,0.0,Low,5.0,Cat_6,C
6931,1,1.0,30,1.0,Artist,1.0,Low,5.0,Cat_6,B
6932,0,0.0,26,1.0,Engineer,6.0,High,7.0,Cat_4,B
6933,1,0.0,43,1.0,Artist,1.0,Average,3.0,Cat_6,D
6934,0,1.0,43,0.0,,,Low,,Cat_6,D
6935,1,0.0,71,0.0,Lawyer,0.0,Low,1.0,Cat_6,C
6936,1,0.0,33,1.0,Healthcare,0.0,Average,2.0,Cat_6,D
6937,1,1.0,18,0.0,Healthcare,14.0,Low,,Cat_6,D
6938,1,,23,0.0,Healthcare,8.0,High,5.0,Cat_6,B
6939,0,0.0,27,0.0,Marketing,,High,4.0,Cat_6,B
6940,0,1.0,31,1.0,Healthcare,9.0,Low,3.0,Cat_3,B
6941,1,1.0,21,0.0,Healthcare,1.0,Low,3.0,Cat_6,B
6942,1,0.0,47,0.0,Executive,0.0,High,4.0,Cat_6,C
6943,1,0.0,68,0.0,Executive,0.0,High,2.0,Cat_4,B
6944,0,0.0,60,1.0,Artist,4.0,Average,2.0,Cat_3,D
6945,0,1.0,32,1.0,Entertainment,7.0,Low,1.0,Cat_6,B
6946,1,1.0,48,1.0,Entertainment,0.0,Low,3.0,Cat_2,D
6947,1,0.0,61,1.0,Lawyer,1.0,High,2.0,Cat_6,A
6948,1,0.0,66,1.0,Entertainment,1.0,Average,2.0,Cat_6,A
6949,0,1.0,49,0.0,Engineer,1.0,Low,,Cat_7,D
6950,1,1.0,32,0.0,Marketing,0.0,Low,4.0,Cat_6,C
6951,0,0.0,36,1.0,Entertainment,8.0,Low,1.0,Cat_6,D
6952,0,1.0,31,0.0,Engineer,1.0,Low,1.0,Cat_3,D
6953,0,1.0,19,0.0,Healthcare,1.0,Low,4.0,Cat_4,D
6954,0,0.0,26,1.0,Healthcare,6.0,High,7.0,Cat_2,B
6955,0,0.0,87,1.0,Artist,1.0,High,2.0,Cat_2,A
6956,0,1.0,89,1.0,Lawyer,2.0,Low,1.0,Cat_6,B
6957,1,0.0,41,1.0,Executive,0.0,Average,,Cat_4,A
6958,0,1.0,67,0.0,Artist,1.0,Low,2.0,Cat_6,C
6959,1,1.0,27,1.0,Healthcare,1.0,Low,4.0,Cat_6,B
6960,1,,45,1.0,Artist,1.0,Low,,Cat_6,D
6961,1,0.0,47,1.0,Entertainment,1.0,Average,4.0,Cat_6,A
6962,0,1.0,60,1.0,Artist,1.0,Low,3.0,Cat_6,A
6963,1,0.0,42,1.0,Engineer,1.0,Low,2.0,Cat_6,D
6964,0,0.0,70,0.0,Lawyer,3.0,High,2.0,Cat_6,D
6965,1,1.0,23,0.0,Healthcare,8.0,Low,3.0,Cat_6,B
6966,0,1.0,20,0.0,Marketing,3.0,Low,4.0,Cat_7,B
